FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,ARR_DELAY,DISTANCE
2021-06-17,F9,ATL,ORD,0,5,10,1499
2021-06-17,B6,SFO,SEA,1479,43,46,1357
2021-06-17,F9,MIA,CLT,1814,48,38,2206
2021-06-17,UA,MCO,LAS,1444,-23,-25,2744
2021-06-17,B6,DEN,LAX,1996,41,41,579
2021-06-17,DL,LAX,MCO,940,-34,-24,456
2021-06-18,AS,MIA,JFK,1303,-20,-30,2405
2021-06-18,AA,ATL,LAS,2048,-15,1,1517
2021-06-18,AS,JFK,SFO,259,11,1,2952
2021-06-18,UA,ATL,JFK,108,-4,2,1268
2021-06-18,WN,JFK,SEA,2003,15,7,1336
2021-06-18,AA,ATL,LAS,2249,-19,-11,2190
2021-06-18,F9,SFO,PHX,336,-25,-1,2348
2021-06-18,NK,SFO,SFO,938,-12,-6,339
2021-06-18,F9,MCO,SEA,1233,0,1,2103
2021-06-18,B6,DFW,LAX,354,-13,-26,284
2021-06-18,F9,SFO,SFO,1735,-6,4,1663
2021-06-18,AA,MIA,JFK,764,23,16,2133
2021-06-18,F9,CLT,MIA,288,59,44,231
2021-06-18,WN,CLT,MIA,1275,-4,6,2765
2021-06-18,WN,PHX,SEA,619,-26,-7,1604
2021-06-18,NK,PHX,ORD,824,-3,0,2714
2021-06-18,AS,PHX,MCO,1848,56,76,2627
2021-06-18,F9,ORD,MIA,24,-22,-14,1868
2021-06-18,F9,CLT,ATL,697,-31,-30,579
2021-06-18,NK,MIA,ATL,1349,-35,-25,1520
2021-06-18,B6,ORD,LAS,1826,10,10,2387
2021-06-18,AS,MIA,LAS,961,-1,-11,1406
2021-06-18,UA,SEA,MIA,71,18,16,1818
2021-06-18,UA,DEN,DEN,995,7,7,2224
2021-06-18,DL,ATL,LAX,1837,-6,-10,1658
2021-06-18,AS,PHX,ORD,701,9,21,2547
2021-06-18,WN,SFO,MIA,886,-27,-23,1741
2021-06-18,DL,MCO,MIA,355,-29,-21,230
2021-06-18,WN,CLT,SEA,1502,0,-5,1556
2021-06-18,DL,DFW,PHX,464,-14,-13,1209
2021-06-18,AS,SFO,JFK,63,-19,-8,2369
2021-06-18,UA,SFO,CLT,797,49,59,1458
2021-06-18,WN,JFK,LAS,1948,-19,-29,934
2021-06-18,AS,DEN,JFK,946,50,51,1152
2021-06-18,AS,MCO,DEN,85,-7,-8,308
2021-06-18,UA,DFW,MIA,36,-4,3,1580
2021-06-18,AA,DEN,ATL,1359,2,2,2351
2021-06-18,UA,SFO,MIA,1587,56,60,1078
2021-06-18,WN,CLT,SEA,2035,-7,-21,1565
2021-06-18,AA,DFW,SFO,888,-20,-30,2433
2021-06-18,DL,DEN,MIA,1822,-12,-12,668
2021-06-18,NK,SEA,MCO,546,-10,-24,1798
2021-06-18,B6,JFK,DEN,1132,40,32,1513
2021-06-18,WN,SEA,ATL,138,48,22,2822
2021-06-18,F9,LAS,SEA,1297,-28,-30,862
2021-06-18,B6,MCO,DEN,325,24,25,160
2021-06-18,B6,JFK,DFW,2293,29,21,2690
2021-06-18,AA,SFO,SEA,728,-45,-26,850
2021-06-18,DL,CLT,SEA,74,44,52,376
2021-06-18,UA,ORD,DFW,802,-25,-30,2185
2021-06-18,AA,DEN,CLT,1885,44,27,1901
2021-06-18,NK,DFW,MIA,2260,-23,-30,298
2021-06-18,DL,ATL,LAX,1072,18,16,790
2021-06-18,F9,PHX,LAS,724,-12,-25,1773
2021-06-18,F9,DFW,ORD,1110,32,32,2220
2021-06-18,UA,LAX,JFK,31,36,43,1021
2021-06-18,UA,DFW,LAX,1080,6,5,721
2021-06-18,DL,LAX,LAS,2076,-20,-10,2126
2021-06-18,UA,MIA,ATL,1178,42,25,410
2021-06-18,WN,PHX,MIA,1231,30,31,1472
2021-06-18,NK,DFW,CLT,338,20,20,2897
2021-06-18,WN,DFW,MCO,1051,14,16,1110
2021-06-18,AA,MIA,SEA,2155,-17,-15,723
2021-06-18,UA,SEA,ORD,0,-45,-30,1906
2021-06-18,NK,ORD,JFK,966,5,11,2094
2021-06-18,UA,DEN,MIA,2049,-33,-26,326
2021-06-18,DL,LAS,ORD,115,46,48,1694
2021-06-18,WN,ATL,JFK,1341,38,40,2738
2021-06-18,B6,SFO,ATL,134,21,20,2329
2021-06-18,AA,MCO,SFO,1019,-7,-5,1348
2021-06-18,AS,MIA,JFK,1671,58,65,547
2021-06-18,WN,ATL,SFO,1450,10,15,2708
2021-06-18,DL,MCO,DEN,111,-10,-7,1356
2021-06-18,AA,PHX,CLT,1959,-25,-30,627
2021-06-18,B6,PHX,LAS,1727,39,20,2809
2021-06-18,F9,ATL,LAS,877,7,0,2448
2021-06-18,AS,LAX,JFK,954,3,8,2505
2021-06-18,AA,MCO,CLT,2133,-1,7,1408
2021-06-18,NK,JFK,PHX,152,56,57,2263
2021-06-18,WN,SEA,SFO,1184,-33,-25,1821
2021-06-18,B6,LAS,PHX,608,8,6,2819
2021-06-18,AS,ORD,DEN,1388,7,0,2641
2021-06-18,DL,DEN,SFO,1165,47,44,1218
2021-06-18,NK,CLT,ATL,2176,13,-2,1937
2021-06-18,AA,MCO,DEN,1972,67,59,2587
2021-06-18,WN,JFK,DFW,2102,-26,-12,645
2021-06-18,DL,ORD,DEN,358,49,33,344
2021-06-18,B6,LAX,SFO,2199,3,-13,1561
2021-06-18,NK,MIA,MCO,139,-32,-8,1092
2021-06-18,AA,ORD,DEN,1548,-23,-30,1046
2021-06-18,UA,JFK,LAX,1814,-17,-19,1072
2021-06-18,WN,DEN,DEN,1219,0,-10,2972
2021-06-18,WN,CLT,LAX,1253,-31,-28,2012
2021-06-18,UA,MCO,LAX,922,29,17,1496
2021-06-18,DL,LAX,CLT,607,-23,-30,2689
2021-06-18,WN,PHX,LAX,1386,14,18,397
2021-06-18,NK,LAX,LAX,1210,-10,-21,2950
2021-06-18,DL,DFW,SEA,1403,6,6,576
2021-06-18,B6,MIA,SEA,1274,-1,11,315
2021-06-18,UA,LAS,MIA,1163,38,48,2106
2021-06-18,DL,DEN,PHX,957,27,24,2059
2021-06-18,B6,SFO,ATL,975,-12,-11,2739
2021-06-18,F9,SFO,ORD,1965,24,24,782
2021-06-18,AA,JFK,MCO,1073,-5,8,311
2021-06-18,WN,PHX,SEA,2110,-23,-21,2308
2021-06-18,UA,JFK,MCO,1129,-32,-30,905
2021-06-18,AA,LAS,PHX,1323,47,50,2870
2021-06-18,F9,DFW,SFO,136,13,12,1600
2021-06-18,AA,LAX,SEA,932,-19,-25,1634
2021-06-18,AA,SFO,ATL,561,9,1,1967
2021-06-18,NK,JFK,ATL,118,0,-1,1013
2021-06-18,DL,DFW,SFO,2251,-25,-20,1575
2021-06-18,F9,ATL,ORD,1003,-4,-10,2927
2021-06-18,WN,DFW,JFK,473,-12,-26,1917
2021-06-18,UA,JFK,SFO,164,-13,-8,2510
2021-06-18,AS,SEA,SEA,1914,12,0,762
2021-06-18,NK,ORD,ATL,346,8,12,1773
2021-06-18,AS,MIA,DFW,2337,12,11,2257
2021-06-18,WN,MIA,MIA,606,8,9,1005
2021-06-18,NK,ATL,ORD,1910,-8,-17,2362
2021-06-18,WN,PHX,SEA,732,15,7,1555
2021-06-18,WN,LAX,LAS,710,19,0,1279
2021-06-18,B6,JFK,CLT,56,-16,-7,2464
2021-06-18,F9,ATL,SFO,968,-2,-14,1250
2021-06-18,B6,JFK,LAS,1553,-2,3,598
2021-06-18,B6,ATL,LAS,2059,-1,5,2022
2021-06-18,B6,ATL,ATL,466,7,3,2773
2021-06-18,WN,JFK,SEA,2018,8,3,2788
2021-06-19,WN,MIA,MCO,1023,-27,-30,467
2021-06-19,AS,ATL,SFO,1033,-26,-5,1122
2021-06-19,UA,PHX,SFO,312,63,71,1795
2021-06-19,AS,LAS,LAS,650,17,14,1207
2021-06-19,AS,LAX,JFK,1243,47,43,1661
2021-06-19,UA,LAS,PHX,1103,-1,-7,973
2021-06-19,UA,DEN,PHX,1917,-3,-5,597
2021-06-19,AS,DEN,JFK,680,-21,-30,2739
2021-06-19,AS,MCO,ORD,164,0,3,2647
2021-06-19,AS,CLT,ATL,1630,-5,-10,2425
2021-06-19,NK,ATL,MIA,1183,6,0,1491
2021-06-19,UA,LAS,JFK,31,8,3,1517
2021-06-19,UA,ATL,ATL,1282,-31,-30,1230
2021-06-19,B6,DEN,SEA,767,30,31,1495
2021-06-19,NK,CLT,DEN,461,5,8,2641
2021-06-19,WN,ATL,ORD,386,-7,9,1537
2021-06-19,UA,DEN,MCO,516,2,9,2105
2021-06-19,NK,MIA,PHX,1224,24,23,1241
2021-06-19,DL,PHX,SEA,260,13,9,2329
2021-06-19,F9,ORD,LAS,678,22,9,741
2021-06-19,UA,CLT,ATL,1326,-12,-2,566
2021-06-19,NK,MIA,SEA,1877,-23,-14,374
2021-06-19,UA,ORD,PHX,2270,33,42,289
2021-06-19,NK,PHX,ORD,159,22,23,2616
2021-06-19,WN,CLT,ORD,1359,53,54,1633
2021-06-19,NK,SEA,ATL,793,-37,-30,1649
2021-06-19,AS,SEA,ATL,79,-35,-30,1669
2021-06-19,NK,LAX,LAS,2306,32,17,2732
2021-06-19,NK,MCO,PHX,723,-13,-13,2140
2021-06-19,B6,ORD,ATL,1473,7,15,2237
2021-06-19,AA,MIA,MIA,1288,-14,-3,250
2021-06-19,AS,ATL,MIA,497,0,-4,2016
2021-06-19,AS,ATL,ORD,244,1,6,2140
2021-06-19,WN,DFW,ORD,176,-13,-11,2244
2021-06-19,B6,DEN,MCO,788,-15,-7,413
2021-06-19,DL,ORD,CLT,426,-21,-19,1057
2021-06-19,F9,LAX,DEN,1660,24,15,1721
2021-06-19,F9,ATL,DFW,293,4,6,783
2021-06-19,NK,ORD,SFO,1011,20,17,251
2021-06-19,AA,ATL,SFO,828,30,22,1671
2021-06-19,F9,MCO,ORD,478,9,0,2063
2021-06-19,B6,MCO,ORD,1864,68,55,1727
2021-06-19,AS,JFK,DFW,358,-16,-16,1682
2021-06-19,B6,MIA,MIA,980,28,42,2864
2021-06-19,WN,SEA,LAX,540,6,13,411
2021-06-19,B6,ORD,PHX,1190,30,30,2638
2021-06-19,UA,PHX,LAX,1517,22,17,1812
2021-06-19,B6,DFW,MCO,865,21,15,1947
2021-06-19,AA,CLT,SFO,695,0,1,708
2021-06-19,B6,MCO,ORD,1217,27,30,1266
2021-06-19,DL,DEN,DEN,2135,40,23,2041
2021-06-19,NK,SEA,LAX,435,-15,-9,150
2021-06-19,F9,DEN,PHX,1190,12,18,2078
2021-06-19,UA,CLT,MIA,1910,-10,-19,302
2021-06-19,AA,MCO,ATL,1959,15,16,2882
2021-06-19,AA,MCO,LAS,1955,7,-7,2400
2021-06-19,AS,PHX,DFW,1348,-36,-26,2997
2021-06-19,WN,PHX,LAS,481,26,26,1009
2021-06-19,F9,SEA,DEN,917,9,10,2981
2021-06-19,WN,MIA,DEN,902,8,-2,2664
2021-06-19,UA,MCO,ORD,93,11,1,380
2021-06-19,AA,DFW,DEN,941,-1,-5,2497
2021-06-19,AS,MIA,MCO,1812,26,32,1310
2021-06-19,DL,CLT,JFK,1519,-23,-26,658
2021-06-19,B6,MCO,SEA,935,-32,-27,814
2021-06-19,B6,DEN,LAX,2139,38,35,881
2021-06-19,B6,JFK,DEN,1441,22,10,1928
2021-06-19,WN,ATL,SEA,1464,1,-5,1771
2021-06-19,AA,LAS,SFO,1396,-17,-30,1500
2021-06-19,NK,DFW,PHX,1619,-8,-15,1020
2021-06-19,AA,ATL,CLT,335,-14,-23,2762
2021-06-19,DL,SFO,DFW,1405,-32,-30,2871
2021-06-19,WN,MCO,PHX,1001,-9,-26,253
2021-06-19,DL,DFW,JFK,2094,31,27,1807
2021-06-19,AA,DEN,ORD,2204,18,6,1071
2021-06-19,B6,SEA,DEN,1668,-21,-5,1355
2021-06-19,F9,SFO,MIA,1092,10,7,1178
2021-06-19,NK,SFO,JFK,847,4,3,1009
2021-06-19,WN,LAS,SEA,2358,-6,2,1716
2021-06-19,WN,LAS,ORD,1454,-38,-30,717
2021-06-19,WN,SFO,LAS,830,-11,-30,2051
2021-06-19,AS,PHX,ATL,1758,-20,-18,2203
2021-06-19,NK,MCO,ORD,1331,13,25,1296
2021-06-19,AS,LAS,CLT,1917,11,12,2421
2021-06-19,B6,DEN,DFW,732,32,43,463
2021-06-19,AS,LAX,DEN,1053,-9,7,1835
2021-06-19,WN,LAS,DFW,2124,-18,-11,251
2021-06-19,AS,JFK,LAX,1248,-13,8,2865
2021-06-19,NK,JFK,SFO,2099,26,30,455
2021-06-19,AS,LAS,LAX,1479,64,66,2608
2021-06-19,UA,MIA,SFO,1957,-3,8,2470
2021-06-19,WN,ATL,MCO,2342,-15,-19,2223
2021-06-19,AS,LAX,PHX,1331,-11,-1,467
2021-06-19,NK,SEA,SFO,1634,-44,-30,1521
2021-06-19,B6,ORD,JFK,818,-4,-7,177
2021-06-19,AS,ATL,LAS,832,28,30,2053
2021-06-19,AS,DFW,LAX,557,5,0,2236
2021-06-19,F9,LAX,SEA,17,-40,-30,905
2021-06-19,WN,ORD,CLT,819,13,18,1415
2021-06-19,AS,PHX,CLT,600,24,29,2189
2021-06-19,UA,CLT,DEN,1792,6,-2,2917
2021-06-19,UA,SEA,JFK,645,4,11,272
2021-06-19,F9,DFW,LAS,2320,37,34,685
2021-06-19,NK,LAS,LAX,1911,28,28,813
2021-06-19,NK,JFK,SFO,1088,-23,2,1449
2021-06-19,AS,PHX,DEN,1806,-33,-23,1320
2021-06-19,WN,ATL,MIA,2042,40,41,1183
2021-06-19,NK,JFK,CLT,1424,-21,-23,2149
2021-06-19,AA,SFO,LAS,1009,-17,-2,2766
2021-06-19,NK,PHX,DFW,1713,34,24,2300
2021-06-19,AA,DFW,MIA,1216,13,8,2603
2021-06-19,DL,CLT,SFO,922,-37,-30,743
2021-06-19,UA,PHX,ATL,2117,35,18,822
2021-06-19,AA,MCO,MCO,1525,-37,-28,512
2021-06-19,DL,ORD,ATL,461,22,26,1332
2021-06-19,AA,SFO,PHX,444,-15,-5,2290
2021-06-19,WN,SFO,LAX,286,12,2,992
2021-06-19,AS,DFW,DFW,249,51,34,1236
2021-06-19,UA,ATL,MIA,1266,-15,-13,1281
2021-06-19,AA,PHX,LAS,529,-18,-17,1361
2021-06-19,WN,MCO,SFO,802,-11,-24,2401
2021-06-19,DL,MCO,SFO,421,37,28,1583
2021-06-19,WN,JFK,SEA,2086,17,16,540
2021-06-19,DL,MCO,JFK,179,26,18,2076
2021-06-19,AA,PHX,DFW,313,-2,8,1630
2021-06-19,AS,PHX,LAS,227,-39,-30,169
2021-06-19,B6,PHX,SEA,1512,2,2,712
2021-06-19,AS,SFO,SEA,1492,2,0,1245
2021-06-19,WN,ORD,JFK,1511,57,35,1853
2021-06-19,NK,PHX,ATL,493,-4,0,1838
2021-06-19,B6,DEN,JFK,55,18,9,728
2021-06-19,UA,CLT,MCO,1080,19,21,2281
2021-06-19,B6,SFO,ORD,378,16,25,2727
2021-06-19,NK,LAX,ATL,1600,27,19,2330
2021-06-20,AS,DFW,ATL,1262,-4,-12,2658
2021-06-20,UA,SFO,LAX,9,58,45,1105
2021-06-20,NK,SEA,JFK,356,-5,2,2589
2021-06-20,F9,LAS,LAS,2260,11,16,1208
2021-06-20,AA,SFO,PHX,1959,20,35,2368
2021-06-20,NK,CLT,PHX,524,12,17,1743
2021-06-20,AA,MCO,LAX,1279,2,7,1640
2021-06-20,WN,PHX,DEN,1358,49,43,1139
2021-06-20,NK,PHX,CLT,995,7,10,498
2021-06-20,B6,LAS,ATL,883,11,17,155
2021-06-20,NK,SEA,DFW,889,-10,-18,905
2021-06-20,UA,MIA,PHX,726,22,14,997
2021-06-20,UA,ATL,ATL,1443,5,8,1545
2021-06-20,B6,ORD,JFK,792,-52,-30,253
2021-06-20,AS,JFK,LAS,1893,16,20,1372
2021-06-20,F9,CLT,CLT,818,20,18,2527
2021-06-20,NK,SEA,JFK,379,-10,11,1647
2021-06-20,AA,SFO,ORD,80,12,9,763
2021-06-20,AS,PHX,LAX,386,12,4,604
2021-06-20,AA,JFK,CLT,958,-24,-10,2412
2021-06-20,UA,DFW,SEA,1224,-7,-21,2584
2021-06-20,WN,CLT,LAX,106,36,32,382
2021-06-20,F9,MCO,SEA,1893,-18,1,2611
2021-06-20,AA,DFW,LAX,506,50,54,2479
2021-06-20,NK,JFK,LAS,44,-3,-17,1077
2021-06-20,DL,PHX,JFK,1699,0,3,1559
2021-06-20,UA,ORD,LAX,1050,83,81,1854
2021-06-20,B6,PHX,PHX,1854,37,44,2827
2021-06-20,NK,PHX,DEN,1167,-3,7,2397
2021-06-20,B6,SFO,PHX,1773,-6,0,1888
2021-06-20,AS,PHX,MCO,913,41,45,1800
2021-06-20,AS,JFK,MCO,1752,-14,0,458
2021-06-20,UA,SFO,SFO,912,-7,-21,2200
2021-06-20,AS,DEN,MCO,1323,16,16,2947
2021-06-20,AS,DEN,DEN,737,32,31,2249
2021-06-20,UA,LAX,MIA,979,4,5,742
2021-06-20,AA,JFK,SEA,2105,-8,5,1295
2021-06-20,UA,ATL,MCO,770,-1,1,2612
2021-06-20,UA,SFO,SEA,896,19,18,2263
2021-06-20,NK,ORD,DFW,347,-40,-30,2036
2021-06-20,AS,LAX,DEN,229,15,14,840
2021-06-20,DL,SEA,LAS,453,3,1,1239
2021-06-20,B6,SFO,DEN,1963,-26,-30,1870
2021-06-20,AS,LAS,SEA,597,43,47,1991
2021-06-20,AA,ATL,ATL,56,-7,-14,2351
2021-06-20,WN,JFK,JFK,259,6,9,2057
2021-06-20,AA,CLT,LAS,748,-37,-30,2656
2021-06-20,B6,LAX,ATL,777,-7,-10,233
2021-06-20,WN,DEN,DEN,2241,9,-15,319
2021-06-20,UA,MIA,CLT,2255,34,37,2757
2021-06-20,NK,MIA,LAX,648,-25,-19,2131
2021-06-20,DL,PHX,ATL,758,14,11,1547
2021-06-20,DL,DFW,DFW,1753,-16,-13,1737
2021-06-20,NK,MCO,DFW,134,-34,-21,1852
2021-06-20,B6,PHX,ATL,1317,57,49,992
2021-06-20,NK,ORD,PHX,987,-4,-3,255
2021-06-20,AS,MCO,CLT,1433,-7,1,2296
2021-06-20,NK,CLT,DFW,77,-13,-25,2211
2021-06-20,B6,LAX,DFW,1735,43,35,2765
2021-06-20,DL,ATL,ORD,416,38,41,1406
2021-06-20,F9,ATL,CLT,763,2,-1,508
2021-06-20,NK,MCO,CLT,1005,11,7,2376
2021-06-20,WN,DEN,ORD,1605,44,39,1983
2021-06-20,NK,LAS,PHX,1972,-27,-30,1236
2021-06-20,WN,DFW,SFO,603,38,28,330
2021-06-20,AS,SFO,LAX,791,13,4,762
2021-06-20,AA,LAX,DFW,418,-6,-8,190
2021-06-20,UA,ORD,ORD,496,22,39,1854
2021-06-20,NK,MCO,ATL,1536,-19,-20,361
2021-06-20,AS,SEA,CLT,754,7,15,2221
2021-06-20,WN,LAS,DFW,2099,-9,-6,2596
2021-06-20,UA,DEN,MIA,453,37,20,2338
2021-06-20,NK,JFK,SEA,1769,-3,-5,2532
2021-06-20,B6,ORD,ORD,1803,51,38,249
2021-06-20,WN,MIA,SEA,1563,5,7,886
2021-06-20,WN,JFK,LAS,293,17,14,1588
2021-06-20,WN,SEA,DEN,2267,0,0,422
2021-06-20,AA,MIA,MIA,1817,23,43,1343
2021-06-20,AS,SEA,DEN,882,-13,-6,2984
2021-06-20,B6,MCO,ORD,1250,11,24,574
2021-06-20,DL,CLT,PHX,1169,-35,-26,333
2021-06-20,AA,MCO,DFW,1498,36,39,654
2021-06-20,AA,ATL,MIA,2094,5,3,1423
2021-06-20,WN,MCO,ORD,143,-17,-8,2785
2021-06-20,AA,CLT,PHX,1351,18,23,797
2021-06-20,AS,CLT,LAX,1339,20,42,164
2021-06-20,AS,SFO,DFW,1962,2,-1,2102
2021-06-20,AS,DFW,SFO,821,14,-5,507
2021-06-20,DL,ATL,DFW,570,-11,-14,760
2021-06-20,AA,MCO,LAX,43,24,21,2418
2021-06-20,NK,LAX,DFW,238,-6,-20,1541
2021-06-20,F9,PHX,LAS,714,-41,-26,2084
2021-06-20,AS,MIA,SEA,308,17,19,802
2021-06-20,AA,MCO,ATL,156,39,39,2044
2021-06-20,WN,ORD,SFO,1331,-34,-30,1026
2021-06-20,B6,DEN,LAS,1492,27,18,1088
2021-06-20,AS,ORD,ORD,225,-14,-3,356
2021-06-20,DL,MIA,LAS,1040,-13,-8,331
2021-06-20,WN,CLT,PHX,1521,-20,4,1886
2021-06-20,AA,JFK,MIA,1036,21,23,1301
2021-06-20,AS,ORD,MIA,1974,13,5,865
2021-06-20,DL,LAX,LAS,1268,-6,2,1799
2021-06-20,F9,ORD,DEN,1744,-21,-27,423
2021-06-20,UA,LAX,LAS,1839,-32,-30,1044
2021-06-20,AS,PHX,ORD,1615,40,36,881
2021-06-20,F9,ORD,SFO,1940,-17,-26,747
2021-06-20,F9,LAS,JFK,970,-2,-4,296
2021-06-20,AS,ATL,LAX,2199,-7,1,268
2021-06-20,AA,ORD,LAS,1521,14,10,1944
2021-06-20,B6,SFO,MCO,1701,-19,-14,1602
2021-06-20,AA,LAX,DFW,515,-22,-18,687
2021-06-20,NK,MIA,CLT,2209,16,14,1965
2021-06-20,B6,PHX,ORD,2302,28,32,1974
2021-06-20,NK,ORD,DEN,1968,30,29,2894
2021-06-20,NK,JFK,ATL,1317,27,15,2715
2021-06-20,UA,PHX,LAS,1525,0,10,1817
2021-06-20,WN,LAX,DFW,1744,74,63,1085
2021-06-20,WN,ATL,ORD,1055,37,34,360
2021-06-20,NK,MCO,MCO,2110,3,-11,1111
2021-06-20,NK,LAX,SEA,1685,0,-3,2144
2021-06-20,F9,SEA,PHX,1482,-3,-12,1990
2021-06-20,AS,PHX,MCO,1659,-31,-29,930
2021-06-20,WN,MIA,LAX,1058,-7,14,1398
2021-06-20,DL,DFW,ATL,957,-21,-30,1599
2021-06-20,B6,DEN,CLT,650,-10,-17,865
2021-06-20,AA,ATL,LAS,1097,31,32,1262
2021-06-20,DL,DFW,SFO,942,7,11,490
2021-06-20,DL,DEN,SEA,166,-15,5,739
2021-06-20,AA,DFW,MCO,628,17,17,1365
2021-06-20,UA,LAX,LAS,326,-1,-3,596
2021-06-20,F9,ATL,LAX,1431,9,25,1832
2021-06-20,WN,DFW,MCO,646,9,2,957
2021-06-20,UA,LAX,DEN,580,0,-1,226
2021-06-20,UA,MCO,LAS,1913,42,39,1348
2021-06-20,WN,LAS,SFO,1869,-13,-19,1965
2021-06-20,NK,DFW,CLT,1847,35,21,1910
2021-06-20,UA,ORD,ATL,2051,24,27,1283
2021-06-20,DL,SFO,LAS,702,-34,-30,2564
2021-06-20,NK,SEA,JFK,1792,-34,-30,378
2021-06-20,AS,ORD,MIA,2010,-19,-11,234
2021-06-20,AA,MCO,PHX,245,25,24,1201
2021-06-20,NK,PHX,MIA,1928,8,8,1049
2021-06-20,AS,CLT,JFK,594,-5,-17,2660
2021-06-20,NK,DEN,PHX,963,27,17,1260
2021-06-20,NK,DFW,CLT,1767,-29,-26,296
2021-06-20,NK,ATL,ORD,484,8,11,614
2021-06-20,NK,DEN,ATL,1372,19,10,621
2021-06-20,DL,LAS,PHX,637,0,10,1240
2021-06-20,AS,CLT,MCO,2207,-1,-1,1041
2021-06-21,DL,DFW,JFK,1417,-8,1,1715
2021-06-21,B6,LAS,CLT,1810,11,11,1806
2021-06-21,WN,SFO,DFW,767,48,46,259
2021-06-21,WN,LAX,JFK,657,-8,-12,1474
2021-06-21,AS,SEA,DFW,43,46,36,1521
2021-06-21,DL,SFO,MCO,2109,24,24,2079
2021-06-21,WN,DFW,ORD,181,8,-2,1557
2021-06-21,NK,MIA,JFK,8,4,-17,1492
2021-06-21,B6,DEN,ATL,1482,-3,-1,1637
2021-06-21,NK,ATL,DEN,1118,-51,-30,255
2021-06-21,AS,SEA,JFK,2023,39,33,684
2021-06-21,AA,DFW,JFK,1631,0,-8,437
2021-06-21,UA,LAX,ORD,1774,25,27,299
2021-06-21,F9,LAS,MIA,1221,-32,-30,1576
2021-06-21,WN,PHX,DEN,1124,46,36,1392
2021-06-21,DL,PHX,ORD,851,17,21,1751
2021-06-21,WN,CLT,PHX,290,-22,-5,872
2021-06-21,DL,ORD,SEA,1254,-30,-30,521
2021-06-21,AS,SFO,DEN,1534,-17,-14,508
2021-06-21,AS,SFO,ORD,1810,5,17,2283
2021-06-21,UA,MIA,LAX,930,19,19,153
2021-06-21,NK,JFK,CLT,1849,-3,14,2141
2021-06-21,WN,ORD,DFW,189,-24,-20,1485
2021-06-21,UA,LAS,CLT,1004,0,-4,1937
2021-06-21,DL,LAS,PHX,273,19,19,1959
2021-06-21,B6,JFK,CLT,1276,17,31,2679
2021-06-21,B6,ORD,MIA,788,1,0,1065
2021-06-21,F9,DFW,JFK,503,18,25,2269
2021-06-21,AA,DEN,JFK,1089,49,49,1802
2021-06-21,DL,LAS,DFW,2293,-13,4,1423
2021-06-21,DL,ORD,JFK,1403,-10,0,995
2021-06-21,NK,LAS,MIA,2332,-15,0,1183
2021-06-21,DL,DEN,JFK,1370,28,14,499
2021-06-21,AS,JFK,MCO,1749,67,35,908
2021-06-21,AS,LAX,DEN,569,-4,-15,728
2021-06-21,B6,LAX,MCO,1438,1,-3,1879
2021-06-21,B6,PHX,JFK,1711,20,26,1380
2021-06-21,F9,PHX,MCO,1873,5,3,438
2021-06-21,F9,LAX,PHX,512,-10,-30,2394
2021-06-21,B6,SFO,PHX,100,30,35,447
2021-06-21,WN,MIA,DEN,747,32,40,875
2021-06-21,WN,SEA,MIA,2100,10,-5,2814
2021-06-21,B6,SEA,CLT,456,42,43,2438
2021-06-21,UA,JFK,DFW,1355,-4,-1,1925
2021-06-21,WN,SFO,CLT,741,-17,-5,1969
2021-06-21,AS,MIA,CLT,505,-14,-11,274
2021-06-21,WN,ORD,MIA,1457,-2,-2,1683
2021-06-21,WN,DFW,ORD,1697,25,41,1892
2021-06-21,WN,SEA,DEN,1655,-1,5,1112
2021-06-21,F9,JFK,SEA,417,15,16,865
2021-06-21,F9,ORD,SFO,1562,-22,-20,1333
2021-06-21,AA,PHX,MIA,793,25,14,1273
2021-06-21,WN,ATL,SEA,681,10,4,2340
2021-06-21,UA,JFK,MCO,1469,-39,-30,873
2021-06-21,F9,MCO,CLT,1402,75,69,2407
2021-06-21,AA,SEA,SFO,371,-2,-16,1814
2021-06-21,AS,MCO,SFO,463,-20,-13,2297
2021-06-21,AS,LAX,ATL,1100,24,26,1397
2021-06-21,WN,MIA,DEN,242,35,8,976
2021-06-21,DL,SFO,MIA,242,-17,0,2896
2021-06-21,AA,MIA,MCO,1094,-42,-30,2581
2021-06-21,F9,DEN,PHX,2231,-2,5,1832
2021-06-21,AS,ATL,PHX,2266,8,9,1926
2021-06-21,WN,LAS,DFW,2178,-33,-30,616
2021-06-21,NK,LAX,MCO,1899,-18,2,2800
2021-06-21,UA,LAX,JFK,2043,-34,-30,2103
2021-06-21,NK,MCO,LAS,1354,-11,-17,847
2021-06-21,B6,MCO,PHX,836,-29,-30,1723
2021-06-21,AS,DFW,DFW,1483,31,35,744
2021-06-21,WN,LAX,MIA,872,2,5,1999
2021-06-21,DL,MIA,MCO,1427,47,45,899
2021-06-21,UA,MCO,SFO,2142,47,45,1923
2021-06-21,AS,JFK,LAX,43,8,-3,919
2021-06-21,AA,MIA,ORD,977,41,40,805
2021-06-21,UA,DEN,MIA,2063,71,78,2418
2021-06-21,WN,MCO,CLT,580,-5,2,2668
2021-06-21,F9,MCO,ORD,314,30,30,1234
2021-06-21,AS,ORD,SEA,1878,-32,-30,2908
